"status","spc_latin","spc_common","boroname","latitude","longitude"
"Alive","Prunus cerasifera","purple-leaf plum","Bronx","40.8541762","-73.89917513"
"Alive","Prunus","cherry","Bronx","40.85628256","-73.88943408"
"Alive","Tilia cordata","littleleaf linden","Bronx","40.85045816","-73.88423377"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84269706","-73.89960604"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84618756","-73.92111504"
"Alive","Acer saccharinum","silver maple","Bronx","40.83292725","-73.92674914"
"Alive","Tilia americana","American linden","Bronx","40.85754293","-73.88934387"
"Alive","Tilia americana","American linden","Bronx","40.85018998","-73.89203882"
"Alive","Quercus phellos","willow oak","Bronx","40.85232155","-73.89822197"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.90319589","-73.84661355"
"Alive","Ulmus parvifolia","Chinese elm","Bronx","40.8525916","-73.88333681"
"Alive","Ulmus parvifolia","Chinese elm","Bronx","40.84747307","-73.8977179"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.8526598","-73.9005552"
"Alive","Acer saccharum","sugar maple","Bronx","40.85508198","-73.89142998"
"Alive","Liquidambar styraciflua","sweetgum","Bronx","40.85060731","-73.8841031"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.85802852","-73.88713871"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.85792848","-73.88780439"
"Alive","Quercus palustris","pin oak","Bronx","40.85326263","-73.89765781"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.81978631","-73.9066785"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.85757606","-73.88891125"
"Alive","Populus deltoides","eastern cottonwood","Bronx","40.81683489","-73.88250114"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.87375959","-73.88114392"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.8587765","-73.88428083"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.85182098","-73.88221939"
"Alive","Quercus palustris","pin oak","Bronx","40.85523132","-73.88710592"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.90334379","-73.84863828"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.81168948","-73.85445198"
"Alive","Ulmus pumila","Siberian elm","Bronx","40.84047219","-73.91130153"
"Alive","Quercus palustris","pin oak","Bronx","40.8434363","-73.83421186"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.85533418","-73.88765172"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.86208469","-73.89553244"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.85832804","-73.88797476"
"Alive","Prunus","cherry","Bronx","40.83631277","-73.86900936"
"Alive","Magnolia","magnolia","Bronx","40.89910044","-73.90098055"
"Alive","Prunus","cherry","Bronx","40.88712351","-73.90850639"
"Alive","Picea abies","Norway spruce","Bronx","40.88359559","-73.90652419"
"Alive","Acer saccharum","sugar maple","Bronx","40.84771228","-73.88557708"
"Alive","Prunus cerasifera","purple-leaf plum","Bronx","40.85358823","-73.90162447"
"Alive","Prunus","cherry","Bronx","40.85557554","-73.88985737"
"Alive","Syringa reticulata","Japanese tree lilac","Bronx","40.84878356","-73.89600964"
"Alive","Ulmus pumila","Siberian elm","Bronx","40.84746856","-73.83047314"
"Alive","Ulmus pumila","Siberian elm","Bronx","40.83338953","-73.91604182"
"Alive","Ulmus pumila","Siberian elm","Bronx","40.82405853","-73.89726043"
"Alive","Ulmus pumila","Siberian elm","Bronx","40.8109314","-73.91921174"
"Alive","Ulmus pumila","Siberian elm","Bronx","40.81091419","-73.91916212"
"Alive","Ulmus pumila","Siberian elm","Bronx","40.88258734","-73.9076969"
"Alive","Quercus palustris","pin oak","Bronx","40.85412798","-73.89349682"
"Alive","Quercus palustris","pin oak","Bronx","40.85348751","-73.89751387"
"Alive","Quercus palustris","pin oak","Bronx","40.85419641","-73.89369807"
"Alive","Acer rubrum","red maple","Bronx","40.85064101","-73.89158424"
"Alive","Prunus","cherry","Bronx","40.86148564","-73.89318994"
"Alive","Prunus","cherry","Bronx","40.8477984","-73.89670964"
"Alive","Prunus cerasifera","purple-leaf plum","Bronx","40.8578052","-73.88572995"
"Alive","Prunus","cherry","Bronx","40.84972111","-73.88976733"
"Alive","Prunus","cherry","Bronx","40.85185269","-73.90124702"
"Alive","Tilia cordata","littleleaf linden","Bronx","40.86934546","-73.88162104"
"Alive","Fraxinus pennsylvanica","green ash","Bronx","40.85790299","-73.88953961"
"Alive","Quercus palustris","pin oak","Bronx","40.85354182","-73.89747911"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.85456088","-73.89480869"
"Alive","Quercus alba","white oak","Bronx","40.83863986","-73.87000407"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.85856478","-73.89293605"
"Alive","Acer saccharinum","silver maple","Bronx","40.85517168","-73.85406772"
"Alive","Acer saccharum","sugar maple","Bronx","40.84837565","-73.88411643"
"Alive","Prunus","cherry","Bronx","40.85564324","-73.88979821"
"Alive","Acer saccharum","sugar maple","Bronx","40.85481288","-73.89168008"
"Alive","Prunus","cherry","Bronx","40.89134797","-73.83693318"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.85801382","-73.8887656"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.8482771","-73.88696378"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.83689543","-73.87135225"
"Alive","Quercus phellos","willow oak","Bronx","40.85266839","-73.89799998"
"Alive","Ulmus pumila","Siberian elm","Bronx","40.85691027","-73.859866"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.84933975","-73.88912458"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.90320583","-73.84673439"
"Alive","Ulmus pumila","Siberian elm","Bronx","40.80809371","-73.8527994"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.84795506","-73.90703881"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.84929312","-73.88902999"
"Alive","Liquidambar styraciflua","sweetgum","Bronx","40.86172705","-73.89391911"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.85921859","-73.89246136"
"Alive","Liquidambar styraciflua","sweetgum","Bronx","40.85161035","-73.90118048"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.8594927","-73.88565007"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.84771889","-73.90684701"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.81173431","-73.85412124"
"Alive","Prunus virginiana","'Schubert' chokecherry","Bronx","40.81358144","-73.82755437"
"Alive","Catalpa","catalpa","Bronx","40.85043721","-73.89204489"
"Alive","Tilia americana","American linden","Bronx","40.84922079","-73.88888326"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.85799431","-73.89432277"
"Alive","Quercus palustris","pin oak","Bronx","40.85822199","-73.90213808"
"Alive","Quercus palustris","pin oak","Bronx","40.83414719","-73.92581292"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84679758","-73.91674369"
"Alive","Quercus palustris","pin oak","Bronx","40.85894003","-73.89517336"
"Alive","Magnolia","magnolia","Bronx","40.83701573","-73.90790536"
"Alive","Magnolia","magnolia","Bronx","40.80477413","-73.88446782"
"Alive","Tilia cordata","littleleaf linden","Bronx","40.87010181","-73.88183759"
"Alive","Cornus mas","Cornelian cherry","Bronx","40.90257042","-73.86824941"
"Alive","Koelreuteria paniculata","golden raintree","Bronx","40.88281942","-73.90510936"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.8571879","-73.88965456"
"Alive","Paulownia tomentosa","empress tree","Bronx","40.84664384","-73.91503094"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.84529982","-73.92078792"
"Alive","Fraxinus pennsylvanica","green ash","Bronx","40.89101391","-73.83395518"
"Alive","Fraxinus pennsylvanica","green ash","Bronx","40.8519122","-73.85276257"
"Alive","Acer saccharinum","silver maple","Bronx","40.8535002","-73.90165547"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.90339209","-73.8461484"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.8321842","-73.90630595"
"Alive","Acer saccharinum","silver maple","Bronx","40.83829079","-73.87012089"
"Alive","Acer saccharinum","silver maple","Bronx","40.83269679","-73.92692751"
"Alive","Prunus serotina","black cherry","Bronx","40.85286999","-73.89893843"
"Alive","Koelreuteria paniculata","golden raintree","Bronx","40.84611014","-73.9047954"
"Alive","Quercus phellos","willow oak","Bronx","40.85213344","-73.89834237"
"Alive","Prunus virginiana","'Schubert' chokecherry","Bronx","40.85700355","-73.88806616"
"Alive","Crataegus","hawthorn","Bronx","40.85504528","-73.88921371"
"Alive","Tilia cordata","littleleaf linden","Bronx","40.85804497","-73.90737157"
"Alive","Paulownia tomentosa","empress tree","Bronx","40.84851228","-73.8872092"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84225335","-73.89969558"
"Alive","Malus","crab apple","Bronx","40.84343771","-73.83402935"
"Alive","Tilia cordata","littleleaf linden","Bronx","40.84046275","-73.87380257"
"Alive","Acer saccharinum","silver maple","Bronx","40.81556514","-73.80787214"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84174988","-73.89997814"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84189102","-73.89989893"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84217987","-73.89973682"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.84344396","-73.83322631"
"Alive","Tilia americana","American linden","Bronx","40.86076862","-73.89373915"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.90308344","-73.84640701"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.86943806","-73.90127478"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.84299134","-73.83467153"
"Alive","Fraxinus pennsylvanica","green ash","Bronx","40.85321271","-73.88302476"
"Alive","Fraxinus pennsylvanica","green ash","Bronx","40.81973852","-73.90562949"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84571773","-73.91986056"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.8457235","-73.91999891"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84607823","-73.91813049"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.86964164","-73.90349926"
"Alive","Acer saccharinum","silver maple","Bronx","40.83108809","-73.92812295"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84555876","-73.90575097"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.85540746","-73.88746301"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84209857","-73.89978245"
"Alive","Tilia americana","American linden","Bronx","40.86971559","-73.88172701"
"Alive","Tilia americana","American linden","Bronx","40.85561614","-73.89231932"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84548283","-73.91823169"
"Alive","Malus","crab apple","Bronx","40.85425857","-73.89379686"
"Alive","Acer saccharinum","silver maple","Bronx","40.90416515","-73.84613838"
"Alive","Prunus serotina","black cherry","Bronx","40.85396167","-73.89423798"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.8454563","-73.91921792"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.84551837","-73.91920739"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Bronx","40.85708215","-73.88211959"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.84571872","-73.9191734"
"Alive","Tilia americana","American linden","Bronx","40.85555606","-73.89217596"
"Alive","Fraxinus pennsylvanica","green ash","Bronx","40.81978198","-73.90561149"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.84320915","-73.83468091"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.84280614","-73.83205092"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.85074861","-73.89434064"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84578795","-73.91995774"
"Alive","Quercus shumardii","Schumard's oak","Bronx","40.8344152","-73.89748069"
"Alive","Cornus mas","Cornelian cherry","Bronx","40.85292202","-73.88856517"
"Alive","Robinia pseudoacacia","black locust","Bronx","40.87416141","-73.88152822"
"Alive","Malus","crab apple","Bronx","40.87027346","-73.88188674"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.86986945","-73.90319926"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.89702159","-73.84231523"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84510057","-73.90544375"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84678492","-73.90661425"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84236823","-73.8996311"
"Alive","Cercidiphyllum japonicum","katsura tree","Bronx","40.84343512","-73.83436293"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84531722","-73.90577223"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84163575","-73.90004219"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84518236","-73.90712493"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.85533539","-73.8873169"
"Alive","Quercus phellos","willow oak","Bronx","40.85218109","-73.89831188"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.85460303","-73.89676166"
"Alive","Juglans nigra","black walnut","Bronx","40.82782284","-73.85650238"
"Alive","Ulmus pumila","Siberian elm","Bronx","40.83347937","-73.91598941"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.85537277","-73.88739268"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84011465","-73.86619049"
"Alive","Malus","crab apple","Bronx","40.90325081","-73.84609435"
"Alive","Tilia americana","American linden","Bronx","40.903526","-73.84615758"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.8568775","-73.88537038"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.85026849","-73.88430935"
"Alive","Quercus rubra","northern red oak","Bronx","40.86177089","-73.89487684"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.87137122","-73.88219106"
"Alive","Ulmus parvifolia","Chinese elm","Bronx","40.83555227","-73.86683231"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.84589478","-73.92088265"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.88439643","-73.8886662"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.85522007","-73.89892343"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.85654704","-73.88468869"
"Alive","Quercus rubra","northern red oak","Bronx","40.8531991","-73.89187752"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.85787116","-73.9011164"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84544213","-73.90485271"
"Alive","Acer rubrum","red maple","Bronx","40.84749474","-73.89563442"
"Alive","Tilia americana","American linden","Bronx","40.85747557","-73.88389856"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.84584572","-73.92091345"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.84597901","-73.92082975"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.90414403","-73.84796257"
"Alive","Quercus rubra","northern red oak","Bronx","40.86951443","-73.88166942"
"Alive","Quercus rubra","northern red oak","Bronx","40.8696244","-73.8817009"
"Alive","Quercus palustris","pin oak","Bronx","40.85315179","-73.89772876"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.85823736","-73.88487826"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.84624599","-73.90478374"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.84653878","-73.90475863"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.9055172","-73.85005899"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.90501688","-73.85038964"
"Alive","Tilia americana","American linden","Bronx","40.87001845","-73.90082596"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.85718254","-73.88414585"
"Alive","Acer saccharinum","silver maple","Bronx","40.85099738","-73.8839911"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.84287473","-73.83205355"
"Alive","Ulmus parvifolia","Chinese elm","Bronx","40.86896997","-73.88151353"
"Alive","Quercus palustris","pin oak","Bronx","40.84344135","-73.83356242"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83258196","-73.89216253"
"Alive","Quercus palustris","pin oak","Bronx","40.85525913","-73.8871623"
"Alive","Quercus palustris","pin oak","Bronx","40.90270526","-73.84860163"
"Alive","Quercus palustris","pin oak","Bronx","40.84343864","-73.83391009"
"Alive","Quercus rubra","northern red oak","Bronx","40.85372357","-73.89138928"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.84579667","-73.92094425"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.84610115","-73.92075306"
"Alive","Acer rubrum","red maple","Bronx","40.83261283","-73.89205891"
"Alive","Quercus palustris","pin oak","Bronx","40.90593641","-73.85039013"
